bms_E,minus_log_prob_tree,expression
65.3122064861933,10.270904593006762, sin(fac(_a0_))
62.496528708627,10.270904593006762, -(tanh(_a1_))
65.693733948449,16.262369140114743, ((_a3_ ** _a4_) / _a5_)
71.8934530275853,19.899955299841128, ((cos(_a8_) + _a6_) ** _a4_)
80.7205575855716,20.541809186013523, (_a9_ + cosh(pow3(tan(_a9_))))
81.8302317457235,27.1751276192939, (cos(_a2_) + (sqrt(sqrt(_a6_)) + _a8_))
67.6174778318425,16.904223026287138, cos((_a5_ + -(_a4_)))
71.2246779116789,13.908490752733147, sin(fac(log(_a6_)))
89.3419608367677,27.81698150546629, log(cosh((sin(pow3(_a1_)) / -(_a9_))))
111.648781130501,51.35452296503381, (_a2_ ** (_a2_ / (abs((_a8_ / _a0_)) * (sinh(sin(x)) + log(_a1_)))))
67.6239195609573,19.899955299841128, ((log(_a6_) * _a6_) / _a2_)
63.4883612838636,13.266636866560754, (_a4_ * abs(_a7_))
69.962172741913,19.899955299841128, (_a5_ * (_a2_ + cos(_a3_)))
62.6931862904956,10.270904593006762, pow2(sinh(_a9_))
71.6332727315882,16.904223026287138, sinh(sqrt((_a2_ / _a0_)))
71.5749117467594,16.904223026287138, sqrt((_a4_ + tanh(_a5_)))
89.2787858859542,24.17939534573991, fac(sqrt(tan((_a5_ + sinh(_a9_)))))
64.125201525869,13.266636866560754, (_a7_ / pow3(_a5_))
69.3838964361621,19.899955299841128, sin(((_a9_ * _a2_) * _a8_))
76.7637540974673,13.908490752733147, tan(fac(tanh(_a7_)))
75.9031775355191,17.546076912459533, sinh(sin(pow2(pow3(_a0_))))
83.3257396866469,21.825516958358318, -(fac(exp(pow2(pow3(x)))))
73.3323153993026,13.908490752733147, tan(sinh(sqrt(_a6_)))
62.7476446716856,13.266636866560754, pow3((_a7_ + _a7_))
69.3889782687656,13.908490752733147, log(fac(exp(_a4_)))
96.3851687316888,41.08361837202705, (_a6_ / exp((cos(_a0_) / (-(sqrt(_a8_)) / -(_a1_)))))
66.4137190047299,13.266636866560754, (sinh(_a5_) + _a9_)
76.0944873271021,20.541809186013523, (exp(fac(_a7_)) ** pow2(_a6_))
91.941764444578,31.45456766519268, sin((pow2(_a1_) / cos(-(cosh(log(_a0_))))))
65.2442862738978,14.550344638905544, pow2(sin(sin(x)))
76.7731244187554,17.546076912459533, fac(cos(exp(cos(_a3_))))
71.1260933880881,13.908490752733147, abs(fac(sqrt(_a8_)))
72.7326396249961,16.904223026287138, (tan(sqrt(_a6_)) ** _a5_)
62.5980900911156,10.270904593006762, sqrt(abs(_a8_))
66.9577920457157,13.908490752733147, pow2(-(sinh(_a3_)))
83.9456191011822,24.17939534573991, sinh(pow3((_a5_ * pow2(fac(_a7_)))))
80.5721123160589,20.541809186013523, tanh((tan(_a7_) + sqrt(_a1_)))
